Date,Time,Station_Number,Depth,Discrete_Chlorophyll,Calculated_Chlorophyll,Discrete_Oxygen,Calculated_Oxygen,Discrete_SPM,Calculated_SPM,Extinction_Coefficient,Salinity,Temperature,Nitrite,Nitrate_+_Nitrite,Ammonium,Phosphate,Silicate
10/18/16,1032,18,28,,4.4,,7.2,,4,,31.58,15.45,,,,,
10/18/16,1032,18,29,,4.4,,7.2,,4,,31.59,15.44,,,,,
10/18/16,1032,18,30,,4.4,,7.2,,5,,31.59,15.44,,,,,
10/18/16,1032,18,31,,4.4,,7.2,,6,,31.58,15.45,,,,,
10/18/16,1032,18,32,,4.4,,7.2,,5,,31.59,15.44,,,,,
10/18/16,1032,18,33,,4.4,,7.2,,5,,31.59,15.44,,,,,
10/18/16,1032,18,34,,4.5,,7.2,,6,,31.59,15.44,,,,,
10/18/16,1032,18,35,4.4,4.5,,7.2,7.5,6,,31.59,15.43,,,,,
10/18/16,1032,18,36,,4.5,,7.2,,6,,31.60,15.43,,,,,
10/18/16,1032,18,37,,4.5,,7.2,,7,,31.60,15.42,,,,,
10/18/16,1032,18,38,,4.5,,7.2,,10,,31.60,15.42,,,,,
10/18/16,1032,18,39,,4.4,,7.2,,11,,31.60,15.42,,,,,
10/18/16,1032,18,40,,4.4,,7.2,,12,,31.60,15.42,,,,,
10/18/16,1049,17,1,,4.3,,7.2,,3,0.84,30.60,15.83,,,,,
10/18/16,1049,17,2,4.3,4.3,,7.2,,4,,30.59,15.82,,,,,
10/18/16,1049,17,3,,4.4,,7.2,,3,,30.59,15.81,,,,,
10/18/16,1049,17,4,,4.4,,7.2,,4,,30.60,15.80,,,,,
10/18/16,1049,17,5,,4.4,,7.2,,4,,30.62,15.79,,,,,
10/18/16,1049,17,6,,4.5,,7.2,,4,,30.76,15.72,,,,,
10/18/16,1049,17,7,,4.5,,7.2,,4,,30.86,15.67,,,,,
10/18/16,1049,17,8,,4.5,,7.2,,5,,30.94,15.63,,,,,
10/18/16,1049,17,9,,4.5,,7.1,,5,,31.09,15.57,,,,,
10/18/16,1049,17,10,,4.5,,7.2,,6,,31.21,15.51,,,,,
10/18/16,1049,17,11,,4.5,,7.2,,7,,31.26,15.48,,,,,
10/18/16,1049,17,12,,4.5,,7.2,,7,,31.37,15.43,,,,,
10/18/16,1049,17,13,,4.5,,7.2,,9,,31.43,15.39,,,,,
10/18/16,1104,16,1,,2.8,,7.3,,6,0.66,28.96,16.67,,,,,
10/18/16,1104,16,2,,2.8,,7.2,,6,,29.06,16.42,,,,,
10/18/16,1104,16,3,,2.6,,7.2,,8,,29.14,16.33,,,,,
10/18/16,1104,16,4,,2.6,,7.2,,9,,29.20,16.30,,,,,
10/18/16,1104,16,5,,2.7,,7.2,,9,,29.28,16.27,,,,,
10/18/16,1104,16,6,,2.8,,7.2,,10,,29.50,16.20,,,,,
10/18/16,1104,16,7,,2.9,,7.2,,16,,29.66,16.16,,,,,
10/18/16,1104,16,8,,3.0,,7.2,,23,,29.70,16.15,,,,,
10/18/16,1104,16,9,,3.1,,7.2,,32,,29.74,16.14,,,,,
10/18/16,1104,16,10,,3.2,,7.1,,42,,29.74,16.14,,,,,
10/18/16,1104,16,11,,3.3,,7.1,,45,,29.74,16.14,,,,,
10/18/16,1104,16,12,,3.2,,7.1,,45,,29.74,16.14,,,,,
10/18/16,1104,16,13,,3.2,,7.2,,48,,29.74,16.14,,,,,
10/18/16,1104,16,14,,3.2,,7.2,,49,,29.74,16.13,,,,,
10/18/16,1121,15,1,,2.9,,7.4,,10,0.97,26.80,16.95,,,,,
10/18/16,1121,15,2,3.1,2.9,,7.3,10.8,12,,27.40,16.78,1.16,19.49,6.43,2.55,62.78
10/18/16,1121,15,3,,2.7,,7.3,,13,,27.69,16.71,,,,,
10/18/16,1121,15,4,,2.5,,7.3,,13,,27.93,16.70,,,,,
10/18/16,1121,15,5,,2.3,,7.3,,14,,28.18,16.66,,,,,
10/18/16,1121,15,6,,2.2,,7.3,,11,,28.48,16.58,,,,,
10/18/16,1121,15,7,,2.2,,7.3,,12,,28.74,16.50,,,,,
10/18/16,1121,15,8,,2.3,,7.3,,12,,28.79,16.48,,,,,
10/18/16,1121,15,9,,2.3,,7.3,,12,,28.81,16.48,,,,,
10/18/16,1121,15,10,,2.3,,7.3,,12,,28.81,16.48,,,,,
10/18/16,1121,15,11,,2.3,,7.2,,12,,29.00,16.42,,,,,
10/18/16,1121,15,12,,2.3,,7.2,,12,,28.99,16.43,,,,,
10/18/16,1121,15,13,,2.4,,7.2,,12,,29.14,16.37,,,,,
10/18/16,1121,15,14,,2.5,,7.1,,13,,29.21,16.34,,,,,
10/18/16,1121,15,15,,2.6,,7.2,,14,,29.39,16.27,,,,,
10/18/16,1121,15,16,,2.7,,7.2,,17,,29.61,16.20,,,,,
10/18/16,1121,15,17,,2.7,,7.2,,23,,29.63,16.20,,,,,
10/18/16,1121,15,18,,2.8,,7.2,,26,,29.63,16.20,,,,,
10/18/16,1121,15,19,,2.7,,7.2,,27,,29.64,16.19,,,,,
10/18/16,1121,15,20,,2.7,,7.2,,28,,29.63,16.20,,,,,
10/18/16,1121,15,21,,2.8,,7.2,,28,,29.64,16.19,,,,,
10/18/16,1121,15,22,,2.8,,7.2,,28,,29.66,16.19,,,,,
10/18/16,1121,15,23,3.3,2.8,,7.2,34.4,29,,29.66,16.19,,,,,
10/18/16,1135,14,1,,2.6,,7.4,,9,0.95,26.74,16.97,,,,,
10/18/16,1135,14,2,,2.6,,7.4,,9,,27.00,16.88,,,,,
10/18/16,1135,14,3,,2.4,,7.3,,10,,27.21,16.83,,,,,
10/18/16,1135,14,4,,2.2,,7.3,,10,,27.54,16.78,,,,,
10/18/16,1135,14,5,,2.1,,7.3,,11,,27.89,16.73,,,,,
10/18/16,1135,14,6,,2.1,,7.3,,11,,28.15,16.67,,,,,
10/18/16,1135,14,7,,2.2,,7.3,,16,,28.26,16.65,,,,,
10/18/16,1135,14,8,,2.3,,7.3,,27,,28.27,16.64,,,,,
10/18/16,1135,14,9,,2.3,,7.3,,34,,28.28,16.64,,,,,
10/18/16,1135,14,10,,2.4,,7.3,,38,,28.28,16.64,,,,,
10/18/16,1135,14,11,,2.5,,7.3,,42,,28.31,16.63,,,,,
10/18/16,1135,14,12,,2.6,,7.3,,54,,28.32,16.63,,,,,
10/18/16,1135,14,13,,2.6,,7.3,,63,,28.32,16.63,,,,,
10/18/16,1135,14,14,,2.7,,7.2,,63,,28.32,16.63,,,,,
10/18/16,1135,14,15,,2.7,,7.2,,65,,28.32,16.63,,,,,
10/18/16,1147,13,1,,2.6,,7.5,,14,1.51,27.00,17.12,,,,,
10/18/16,1147,13,2,2.7,2.5,,7.5,19.0,24,,27.14,16.98,0.94,19.70,4.36,3.14,78.37
10/18/16,1147,13,3,,2.5,,7.4,,29,,27.15,16.97,,,,,
10/18/16,1147,13,4,,2.5,,7.4,,31,,27.20,16.92,,,,,
10/18/16,1147,13,5,,2.4,,7.4,,40,,27.21,16.91,,,,,
10/18/16,1147,13,6,,2.4,,7.4,,39,,27.22,16.91,,,,,
10/18/16,1147,13,7,,2.5,,7.4,,39,,27.22,16.91,,,,,
10/18/16,1147,13,8,,2.5,,7.4,,43,,27.23,16.90,,,,,
10/18/16,1147,13,9,,2.6,,7.4,,53,,27.23,16.90,,,,,
10/18/16,1147,13,10,2.1,2.6,,7.4,50.6,54,,27.23,16.90,,,,,
10/18/16,1203,12,1,,1.6,,7.6,,11,1.01,22.94,17.33,,,,,
10/18/16,1203,12,2,,1.6,,7.6,,13,,23.17,17.31,,,,,
10/18/16,1203,12,3,,1.5,,7.6,,13,,23.65,17.27,,,,,
10/18/16,1203,12,4,,1.4,,7.6,,14,,24.13,17.23,,,,,
10/18/16,1203,12,5,,1.3,,7.5,,13,,24.51,17.20,,,,,
10/18/16,1203,12,6,,1.3,,7.5,,23,,24.91,17.17,,,,,
10/18/16,1203,12,7,,1.4,,7.5,,44,,25.05,17.16,,,,,
10/18/16,1203,12,8,,1.6,,7.5,,50,,25.06,17.16,,,,,
10/18/16,1203,12,9,,1.6,,7.5,,53,,25.07,17.16,,,,,
10/18/16,1203,12,10,,1.6,,7.4,,59,,25.07,17.16,,,,,
10/18/16,1217,11,1,,1.6,,7.6,,11,1.03,20.98,17.47,,,,,
10/18/16,1217,11,2,,1.6,,7.6,,14,,21.34,17.40,,,,,
10/18/16,1217,11,3,,1.4,,7.6,,15,,21.65,17.38,,,,,
10/18/16,1217,11,4,,1.3,,7.6,,15,,21.96,17.37,,,,,
10/18/16,1217,11,5,,1.2,,7.6,,15,,22.35,17.35,,,,,
10/18/16,1217,11,6,,1.2,,7.6,,15,,22.76,17.33,,,,,
10/18/16,1217,11,7,,1.2,,7.6,,15,,23.25,17.30,,,,,
10/18/16,1217,11,8,,1.3,,7.6,,15,,23.45,17.29,,,,,
10/18/16,1217,11,9,,1.3,,7.6,,16,,23.61,17.28,,,,,
10/18/16,1217,11,10,,1.4,,7.5,,16,,23.80,17.26,,,,,
10/18/16,1217,11,11,,1.5,,7.6,,16,,24.02,17.24,,,,,
10/18/16,1217,11,12,,1.5,,7.6,,24,,24.23,17.23,,,,,
10/18/16,1217,11,13,,1.6,,7.6,,27,,24.24,17.24,,,,,
10/18/16,1217,11,14,,1.6,,7.6,,32,,24.25,17.25,,,,,
10/18/16,1217,11,15,,1.7,,7.6,,38,,24.27,17.26,,,,,
10/18/16,1217,11,16,,1.8,,7.6,,42,,24.32,17.27,,,,,
10/18/16,1217,11,17,,1.8,,7.6,,43,,24.34,17.27,,,,,
10/18/16,1217,11,18,,1.8,,7.6,,46,,24.36,17.27,,,,,
10/18/16,1217,11,19,,1.9,,7.5,,49,,24.47,17.25,,,,,
10/18/16,1217,11,20,,2.0,,7.5,,72,,24.75,17.21,,,,,
10/18/16,1217,11,21,,2.1,,7.5,,84,,24.76,17.21,,,,,
10/18/16,1217,11,22,,2.2,,7.5,,99,,24.83,17.20,,,,,
10/18/16,1217,11,23,,2.2,,7.5,,107,,24.85,17.20,,,,,
10/18/16,1232,10,1,,1.6,,7.9,,12,1.34,17.66,17.70,,,,,
10/18/16,1232,10,2,,1.6,,7.9,,13,,17.99,17.51,,,,,
10/18/16,1232,10,3,,1.5,,7.9,,15,,18.13,17.47,,,,,
10/18/16,1232,10,4,,1.3,,7.9,,16,,18.23,17.46,,,,,
10/18/16,1232,10,5,,1.2,,7.8,,17,,18.39,17.45,,,,,
10/18/16,1232,10,6,,1.2,,7.8,,17,,18.83,17.45,,,,,
10/18/16,1232,10,7,,1.2,,7.8,,18,,19.12,17.44,,,,,
10/18/16,1232,10,8,,1.3,,7.8,,19,,19.25,17.44,,,,,
10/18/16,1232,10,9,,1.4,,7.8,,19,,19.61,17.44,,,,,
10/18/16,1232,10,10,,1.4,,7.7,,19,,19.95,17.44,,,,,
10/18/16,1232,10,11,,1.5,,7.7,,19,,20.29,17.44,,,,,
10/18/16,1232,10,12,,1.5,,7.6,,22,,20.68,17.43,,,,,
10/18/16,1232,10,13,,1.5,,7.5,,27,,21.62,17.40,,,,,
10/18/16,1232,10,14,,1.5,,7.5,,47,,22.07,17.39,,,,,
10/18/16,1232,10,15,,1.6,,7.5,,57,,22.22,17.38,,,,,
10/18/16,1232,10,16,,1.6,,7.6,,64,,22.25,17.38,,,,,
10/18/16,1232,10,17,,1.6,,7.6,,65,,22.29,17.38,,,,,
10/18/16,1232,10,18,,1.7,,7.6,,74,,22.36,17.38,,,,,
10/18/16,1232,10,19,,1.6,,7.6,,84,,22.36,17.38,,,,,
10/18/16,1244,9,1,,1.5,,7.9,,14,0.94,17.74,17.62,,,,,
10/18/16,1244,9,2,1.3,1.5,,7.9,11.6,14,,17.96,17.54,1.36,24.35,6.78,3.15,134.66
10/18/16,1244,9,3,,1.4,,7.9,,16,,18.18,17.47,,,,,
10/18/16,1244,9,4,,1.3,,7.8,,18,,18.39,17.45,,,,,
10/18/16,1244,9,5,,1.2,,7.8,,19,,18.49,17.45,,,,,
10/18/16,1244,9,6,,1.2,,7.8,,20,,18.50,17.45,,,,,
10/18/16,1244,9,7,,1.2,,7.8,,20,,18.53,17.45,,,,,
10/18/16,1244,9,8,,1.3,,7.8,,21,,18.62,17.45,,,,,
10/18/16,1244,9,9,,1.3,,7.8,,21,,18.87,17.46,,,,,
10/18/16,1244,9,10,,1.3,,7.8,,22,,19.06,17.46,,,,,
10/18/16,1244,9,11,,1.4,,7.7,,23,,19.24,17.45,,,,,
10/18/16,1244,9,12,,1.4,,7.7,,24,,19.40,17.45,,,,,
10/18/16,1244,9,13,,1.4,,7.7,,24,,19.55,17.45,,,,,
10/18/16,1244,9,14,,1.4,,7.7,,25,,19.58,17.45,,,,,
10/18/16,1244,9,15,,1.5,,7.7,,27,,19.56,17.45,,,,,
10/18/16,1244,9,16,,1.5,,7.7,,26,,19.62,17.45,,,,,
10/18/16,1244,9,17,,1.5,,7.7,,25,,19.69,17.45,,,,,
10/18/16,1244,9,18,,1.5,,7.7,,25,,19.83,17.45,,,,,
10/18/16,1244,9,19,,1.9,,7.7,,27,,20.43,17.45,,,,,
10/18/16,1244,9,20,,2.2,,7.6,,117,,20.84,17.44,,,,,
10/18/16,1244,9,21,2.0,1.7,,7.7,241.2,241,,20.85,17.44,,,,,
10/18/16,1258,8,2,,1.6,,7.9,,18,,16.90,17.52,,,,,
10/18/16,1258,8,3,,1.6,,7.8,,19,,17.50,17.50,,,,,
10/18/16,1258,8,4,,1.5,,7.8,,19,,17.94,17.48,,,,,
10/18/16,1258,8,5,,1.4,,7.8,,23,,18.19,17.48,,,,,
10/18/16,1258,8,6,,1.5,,7.8,,30,,18.52,17.48,,,,,
10/18/16,1258,8,7,,1.6,,7.8,,36,,18.64,17.48,,,,,
10/18/16,1258,8,8,,1.6,,7.7,,49,,18.79,17.48,,,,,
10/18/16,1258,8,9,,1.7,,7.7,,57,,18.92,17.49,,,,,
10/18/16,1258,8,10,,1.8,,7.7,,60,,19.38,17.48,,,,,
10/18/16,1258,8,11,,1.9,,7.7,,88,,19.60,17.48,,,,,
10/18/16,1258,8,12,,2.1,,7.7,,125,,19.68,17.48,,,,,
10/18/16,1258,8,13,,2.3,,7.7,,135,,19.69,17.48,,,,,
10/18/16,1258,8,14,,2.3,,7.7,,135,,19.68,17.48,,,,,
10/18/16,1258,8,15,,2.4,,7.7,,135,,19.68,17.48,,,,,
10/18/16,1258,8,16,,2.3,,7.7,,149,,19.69,17.48,,,,,
10/18/16,1319,7,1,,2.2,,8.2,,12,1.46,14.30,17.79,,,,,
10/18/16,1319,7,2,2.3,2.2,,8.1,,12,,14.49,17.63,,,,,
10/18/16,1319,7,3,,2.0,,8.1,,13,,14.75,17.54,,,,,
10/18/16,1319,7,4,,1.7,,8.1,,16,,14.82,17.54,,,,,
10/18/16,1319,7,5,,1.7,,8.1,,16,,15.01,17.53,,,,,
10/18/16,1319,7,6,,1.7,,8.1,,18,,15.29,17.53,,,,,
10/18/16,1319,7,7,,1.7,,8.0,,24,,15.62,17.51,,,,,
10/18/16,1319,7,8,,1.8,,8.0,,52,,15.71,17.51,,,,,
10/18/16,1319,7,9,,2.0,,8.0,,85,,16.34,17.51,,,,,
10/18/16,1319,7,10,,2.2,,8.0,,118,,16.54,17.51,,,,,
10/18/16,1319,7,11,,2.3,,8.0,,124,,16.59,17.51,,,,,
10/18/16,1319,7,12,,2.4,,7.9,,125,,16.60,17.51,,,,,
10/18/16,1319,7,13,,2.3,,8.0,,129,,16.59,17.51,,,,,
10/18/16,1319,7,14,,2.3,,8.0,,127,,16.62,17.51,,,,,
10/18/16,1337,6,1,,2.5,,8.2,,12,1.29,11.32,17.78,,,,,
10/18/16,1337,6,2,2.1,2.5,,8.3,19.1,14,,11.41,17.62,1.61,26.13,5.71,3.10,168.19
10/18/16,1337,6,3,,2.0,,8.2,,15,,11.68,17.59,,,,,
10/18/16,1337,6,4,,1.7,,8.2,,16,,12.08,17.56,,,,,
10/18/16,1337,6,5,,1.6,,8.2,,17,,12.34,17.54,,,,,
10/18/16,1337,6,6,,1.5,,8.2,,18,,12.70,17.54,,,,,
10/18/16,1337,6,7,,1.6,,8.2,,40,,13.00,17.53,,,,,
10/18/16,1337,6,8,,1.6,,8.2,,62,,13.02,17.52,,,,,
10/18/16,1337,6,9,,1.7,,8.2,,74,,13.04,17.52,,,,,
10/18/16,1337,6,10,,1.8,,8.1,,78,,13.03,17.52,,,,,
10/18/16,1337,6,11,1.5,1.8,,8.1,,74,,13.03,17.52,,,,,
10/18/16,1351,5,1,,1.6,,8.3,,18,1.16,8.63,17.61,,,,,
10/18/16,1351,5,2,,1.6,,8.3,,18,,8.72,17.60,,,,,
10/18/16,1351,5,3,,1.5,,8.3,,20,,8.97,17.57,,,,,
10/18/16,1351,5,4,,1.5,,8.2,,20,,9.35,17.57,,,,,
10/18/16,1351,5,5,,1.4,,8.2,,21,,9.63,17.57,,,,,
10/18/16,1351,5,6,,1.5,,8.2,,23,,10.16,17.58,,,,,
10/18/16,1351,5,7,,1.6,,8.2,,32,,10.75,17.58,,,,,
10/18/16,1351,5,8,,1.7,,8.1,,49,,10.95,17.58,,,,,
10/18/16,1351,5,9,,1.7,,8.2,,63,,10.97,17.58,,,,,
10/18/16,1351,5,10,,1.8,,8.2,,73,,10.97,17.58,,,,,
10/18/16,1351,5,11,,1.8,,8.2,,82,,10.98,17.58,,,,,
10/18/16,1405,4,1,,2.1,,8.5,,12,1.21,6.54,17.75,,,,,
10/18/16,1405,4,2,,2.1,,8.5,,11,,6.62,17.69,,,,,
10/18/16,1405,4,3,,1.9,,8.5,,12,,6.65,17.68,,,,,
10/18/16,1405,4,4,,1.8,,8.5,,11,,6.71,17.68,,,,,
10/18/16,1405,4,5,,1.7,,8.4,,12,,7.11,17.62,,,,,
10/18/16,1405,4,6,,1.6,,8.4,,13,,7.48,17.60,,,,,
10/18/16,1405,4,7,,1.6,,8.4,,14,,7.55,17.60,,,,,
10/18/16,1405,4,8,,1.6,,8.4,,14,,7.69,17.60,,,,,
10/18/16,1405,4,9,,1.7,,8.4,,14,,7.75,17.60,,,,,
10/18/16,1405,4,10,,1.7,,8.4,,16,,8.21,17.59,,,,,
10/18/16,1405,4,11,,1.7,,8.3,,39,,8.92,17.57,,,,,
10/18/16,1405,4,12,,1.8,,8.3,,53,,9.04,17.57,,,,,
10/18/16,1405,4,13,,1.8,,8.3,,58,,9.07,17.57,,,,,
10/18/16,1405,4,14,,1.8,,8.3,,60,,9.06,17.57,,,,,
10/18/16,1405,4,15,,1.8,,8.3,,59,,9.06,17.57,,,,,
10/18/16,1405,4,16,,1.8,,8.3,,59,,9.06,17.57,,,,,
10/18/16,1405,4,17,,1.8,,8.3,,58,,9.05,17.57,,,,,
10/18/16,1405,4,18,,1.8,,8.3,,59,,9.06,17.57,,,,,
10/18/16,1421,3,1,,2.0,,8.5,,15,1.40,5.04,17.75,,,,,
10/18/16,1421,3,2,2.1,2.0,,8.5,12.2,15,,5.28,17.71,1.14,25.35,5.57,2.64,218.94
10/18/16,1421,3,3,,1.9,,8.5,,15,,5.42,17.67,,,,,
10/18/16,1421,3,4,,1.8,,8.5,,17,,5.58,17.65,,,,,
10/18/16,1421,3,5,,1.8,,8.5,,26,,5.66,17.63,,,,,
10/18/16,1421,3,6,,1.8,,8.5,,39,,5.69,17.62,,,,,
10/18/16,1421,3,7,,1.9,,8.5,,50,,5.73,17.62,,,,,
10/18/16,1421,3,8,,1.9,,8.4,,61,,5.76,17.61,,,,,
10/18/16,1421,3,9,,2.0,,8.5,,66,,5.77,17.61,,,,,
10/18/16,1421,3,10,,2.1,,8.5,,74,,5.77,17.61,,,,,
10/18/16,1421,3,11,,2.1,,8.4,,76,,5.78,17.61,,,,,
10/18/16,1421,3,12,,2.1,,8.5,,77,,5.78,17.61,,,,,
10/18/16,1421,3,13,,2.1,,8.5,,84,,5.81,17.61,,,,,
10/18/16,1421,3,14,1.8,2.0,,8.5,102.0,102,,5.80,17.61,,,,,
10/18/16,1432,2,1,,2.2,,8.6,,16,1.14,4.08,17.78,,,,,
10/18/16,1432,2,2,,2.2,,8.5,,16,,4.19,17.72,,,,,
10/18/16,1432,2,3,,1.9,,8.5,,16,,4.36,17.65,,,,,
10/18/16,1432,2,4,,1.7,,8.5,,17,,4.50,17.62,,,,,
10/18/16,1432,2,5,,1.6,,8.5,,17,,4.68,17.63,,,,,
10/18/16,1432,2,6,,1.6,,8.5,,19,,4.89,17.64,,,,,
10/18/16,1432,2,7,,1.8,,8.5,,36,,5.06,17.63,,,,,
10/18/16,1432,2,8,,1.9,,8.5,,72,,5.11,17.62,,,,,
10/18/16,1432,2,9,,2.1,,8.5,,79,,5.16,17.61,,,,,
10/18/16,1432,2,10,,2.1,,8.5,,80,,5.19,17.61,,,,,
10/18/16,1446,649,1,,1.8,,8.6,,36,2.31,2.81,17.81,,,,,
10/18/16,1446,649,2,1.6,1.8,,8.6,29.7,37,,2.88,17.71,1.10,24.92,5.85,2.53,229.80
10/18/16,1446,649,3,,1.7,,8.6,,36,,2.90,17.67,,,,,
10/18/16,1446,649,4,,1.6,,8.6,,35,,2.92,17.64,,,,,
10/18/16,1446,649,5,,1.5,,8.5,,33,,2.92,17.63,,,,,
10/18/16,1446,649,6,,1.5,,8.5,,32,,2.95,17.60,,,,,
10/18/16,1446,649,7,,1.5,,8.5,,31,,2.97,17.57,,,,,
10/18/16,1446,649,8,,1.5,,8.5,,32,,2.98,17.56,,,,,
10/18/16,1446,649,9,,1.5,,8.5,,33,,2.97,17.57,,,,,
10/18/16,1446,649,10,,1.4,,8.5,,32,,2.98,17.56,,,,,
10/18/16,1446,649,11,,1.4,,8.5,,32,,2.98,17.56,,,,,
10/18/16,1446,649,12,1.3,1.4,,8.5,41.4,33,,2.97,17.56,,,,,
10/18/16,1510,653,1,,1.7,,8.4,,25,1.49,0.29,17.60,,,,,
10/18/16,1510,653,2,,1.7,,8.4,,26,,0.29,17.60,,,,,
10/18/16,1510,653,3,,1.7,,8.4,,27,,0.29,17.59,,,,,
10/18/16,1510,653,4,,1.7,,8.4,,27,,0.29,17.60,,,,,
10/18/16,1510,653,5,,1.7,,8.4,,26,,0.29,17.60,,,,,
10/18/16,1510,653,6,,1.6,,8.4,,26,,0.29,17.60,,,,,
10/18/16,1510,653,7,,1.6,,8.4,,26,,0.29,17.60,,,,,
10/18/16,1510,653,8,,1.6,,8.4,,25,,0.29,17.60,,,,,
10/18/16,1510,653,9,,1.6,,8.4,,25,,0.29,17.59,,,,,
10/18/16,1510,653,10,,1.6,,8.4,,25,,0.30,17.59,,,,,
10/18/16,1531,657,1,,1.1,,8.2,,11,1.01,0.07,17.41,,,,,
10/18/16,1531,657,2,1.3,1.1,,8.2,10.6,11,,0.07,17.40,2.17,24.99,13.78,2.56,256.58
10/18/16,1531,657,3,,1.1,,8.2,,12,,0.07,17.39,,,,,
10/18/16,1531,657,4,,1.1,,8.2,,12,,0.07,17.40,,,,,
10/18/16,1531,657,5,,1.1,,8.2,,12,,0.07,17.39,,,,,
10/18/16,1531,657,6,,1.1,,8.2,,12,,0.07,17.39,,,,,
10/18/16,1531,657,7,,1.1,,8.2,,12,,0.07,17.39,,,,,
10/18/16,1531,657,8,,1.1,,8.2,,11,,0.07,17.38,,,,,
10/18/16,1531,657,9,,1.1,,8.2,,12,,0.07,17.38,,,,,
10/18/16,1531,657,10,1.4,1.1,,8.2,9.6,12,,0.07,17.38,,,,,
11/8/16,704,36,1,,3.3,,7.3,,24,1.51,29.01,17.90,,,,,
11/8/16,704,36,2,3.3,3.3,,7.3,,24,,29.07,17.91,6.10,64.75,5.00,11.43,114.84
11/8/16,704,36,3,,3.2,,7.3,,25,,29.13,17.91,,,,,
11/8/16,704,36,4,,3.2,,7.3,,25,,29.20,17.90,,,,,
11/8/16,704,36,5,,3.2,,7.3,,25,,29.20,17.90,,,,,
11/8/16,704,36,6,3.1,3.2,,7.3,21.7,25,,29.20,17.90,,,,,
11/8/16,713,35,1,,2.9,,7.1,,22,1.33,29.52,17.84,,,,,
11/8/16,713,35,2,3.0,2.9,,7.1,,21,,29.51,17.84,,,,,
11/8/16,713,35,3,,2.9,,7.1,,21,,29.53,17.85,,,,,
11/8/16,713,35,4,,2.9,,7.1,,22,,29.64,17.84,,,,,
11/8/16,713,35,5,,2.8,,7.1,,23,,29.66,17.84,,,,,
11/8/16,713,35,6,,2.8,,7.1,,23,,29.67,17.84,,,,,
11/8/16,713,35,7,,2.8,,7.1,,23,,29.68,17.84,,,,,
11/8/16,724,34,1,,3.4,,7.3,,23,1.49,30.00,17.91,,,,,
11/8/16,724,34,2,3.8,3.4,,7.2,,23,,30.03,17.92,,,,,
11/8/16,724,34,3,,3.3,,7.2,,24,,30.05,17.93,,,,,
11/8/16,724,34,4,,3.4,,7.2,,25,,30.09,17.94,,,,,
11/8/16,724,34,5,,3.4,,7.2,,26,,30.09,17.94,,,,,
11/8/16,724,34,6,,3.5,,7.2,,26,,30.09,17.93,,,,,
11/8/16,724,34,7,,3.5,,7.2,,27,,30.10,17.93,,,,,
11/8/16,724,34,8,,3.5,,7.3,,27,,30.10,17.92,,,,,
11/8/16,724,34,9,,3.6,,7.3,,28,,30.10,17.92,,,,,
11/8/16,724,34,10,3.3,3.6,,7.3,,28,,30.10,17.91,,,,,
11/8/16,735,33,1,,2.7,,7.2,,18,1.13,30.17,17.79,,,,,
11/8/16,735,33,2,,2.7,,7.2,,17,,30.19,17.80,,,,,
11/8/16,735,33,3,,2.7,,7.2,,17,,30.22,17.81,,,,,
11/8/16,735,33,4,,2.7,,7.1,,18,,30.24,17.80,,,,,
11/8/16,735,33,5,,2.7,,7.1,,18,,30.24,17.79,,,,,
11/8/16,735,33,6,,2.8,,7.0,,18,,30.25,17.77,,,,,
11/8/16,735,33,7,,2.8,,7.0,,18,,30.29,17.76,,,,,
11/8/16,735,33,8,,2.8,,7.1,,19,,30.40,17.79,,,,,
11/8/16,735,33,9,,2.8,,7.1,,20,,30.45,17.81,,,,,
11/8/16,735,33,10,,2.8,,7.1,,20,,30.47,17.82,,,,,
11/8/16,735,33,11,,2.8,,7.1,,20,,30.48,17.82,,,,,
11/8/16,735,33,12,,2.8,,7.1,,20,,30.49,17.83,,,,,
11/8/16,743,32,1,,2.7,,6.9,,13,1.08,30.53,17.70,,,,,
11/8/16,743,32,2,3.0,2.7,,6.9,12.1,13,,30.53,17.70,7.85,42.05,4.85,8.10,90.85
11/8/16,743,32,3,,2.7,,6.9,,13,,30.53,17.70,,,,,
11/8/16,743,32,4,,2.6,,6.9,,13,,30.53,17.70,,,,,
11/8/16,743,32,5,,2.6,,6.9,,13,,30.53,17.70,,,,,
11/8/16,743,32,6,,2.6,,6.9,,13,,30.54,17.71,,,,,
11/8/16,743,32,7,,2.6,,6.9,,14,,30.54,17.72,,,,,
11/8/16,743,32,8,,2.6,,6.9,,14,,30.56,17.73,,,,,
11/8/16,743,32,9,,2.6,,6.9,,16,,30.57,17.73,,,,,
11/8/16,743,32,10,,2.6,,6.9,,16,,30.57,17.73,,,,,
11/8/16,743,32,11,,2.6,,6.9,,17,,30.57,17.73,,,,,
11/8/16,743,32,12,2.3,2.6,,6.9,19.7,17,,30.57,17.73,,,,,
11/8/16,753,31,1,,2.7,,6.9,,13,1.29,30.63,17.68,,,,,
11/8/16,753,31,2,,2.7,,6.9,,13,,30.63,17.69,,,,,
11/8/16,753,31,3,,2.7,,6.9,,13,,30.65,17.69,,,,,
11/8/16,753,31,4,,2.7,,6.9,,13,,30.66,17.69,,,,,
11/8/16,753,31,5,,2.7,,6.9,,13,,30.66,17.69,,,,,
11/8/16,753,31,6,,2.7,,6.9,,13,,30.67,17.69,,,,,
