Station,Date,Time,SampleDescription,FieldNotes,Weather,AirTemp,WindVelocity,WindDirection,NorthLat,WestLong,Chla,Pheophytin,TotAlkalinity,TotAmmonia,DissAmmonia,DissBromide,DissCalcium,TotChloride,DissChloride,DissNitrateNitrite,DOC,TOC,DON,TON,DissOrthophos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Depth,Secchi,Microcystis,LightExtinction,SpCndSurface,DOSurface,DOpercentSurface,WTSurface,TurbiditySurface,pHSurface,SpCndBottom,DOBottom,DOpercentBottom,WTBottom,TurbidityBottom,pHBottom
NZS42 ,1/20/2012,11:10,,NA,"cloudy, cool, light rain, no wind",NA,NA,NA,NA,NA,1.44,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,52,NA,NA,10690,9.8,NA,9,30.6,7.76,NA,NA,NA,NA,NA,NA
NZS42 ,2/16/2012,9:30,,NA,"partly cloudy, warming w/ light wind ",NA,10,NA,NA,NA,3.3,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,4544,9.2,NA,11.2,42.1,7.6,NA,NA,NA,NA,NA,NA
NZS42 ,3/19/2012,10:50,,Sample not maintained at proper temperature in the field.,"Mostly sunny, cool, calm.",NA,NA,NA,NA,NA,1.64,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,12,NA,NA,5367,8.4,NA,12.3,99.6,7.66,NA,NA,NA,NA,NA,NA
NZS42 ,4/16/2012,10:35,,NA,"mostly synny, light breeze, warm",NA,NA,NA,NA,NA,2.81,4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,20,NA,NA,2686,7.5,NA,15.8,96.2,7.6,NA,NA,NA,NA,NA,NA
NZS42 ,5/15/2012,10:25,,NA,mostly sunny and warm with a light breeze,NA,NA,NA,NA,NA,4.17,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,18,NA,NA,2199,6.75,NA,20.3,115.2,7.64,NA,NA,NA,NA,NA,NA
NZS42 ,6/14/2012,11:30,,NA,Mostly sunny and clear with light winds,NA,6,NA,NA,NA,0.36,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,24,NA,NA,8936,7.4,NA,22.2,30.5,7.75,NA,NA,NA,NA,NA,NA
NZS42 ,7/12/2012,10:00,,Microcystis and filamentous algae observed,Mostly sunny and clear with light winds at <5 mph,NA,NA,NA,NA,NA,4.22,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,40,NA,NA,10505,7.1,NA,23.1,19.2,7.74,NA,NA,NA,NA,NA,NA
NZS42 ,8/13/2012,12:30,,Microcystis present,sunny and warm with light winds,NA,NA,NA,NA,NA,3,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,48,NA,NA,10396,7.45,NA,23.6,14.6,7.77,NA,NA,NA,NA,NA,NA
NZS42 ,9/10/2012,10:30,,"Microcystis present, low density.",mostly sunny and clear w/ light wind (4-5 mph),NA,NA,NA,NA,NA,4.26,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,80,NA,NA,13948,8.05,NA,20.2,11.5,7.9,NA,NA,NA,NA,NA,NA
NZS42 ,10/9/2012,10:10,,NA,"Mostly sunny, clear and warm with light breeze, Jellyfish",NA,1,NA,NA,NA,2.93,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,72,NA,NA,15441,8,NA,18.8,10.6,7.79,NA,NA,NA,NA,NA,NA
NZS42 ,11/8/2012,10:35,,NA,"rain clouds, cool, medium winds (17-19 mph).",NA,NA,NA,NA,NA,0.93,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,44,NA,NA,11281,7.5,NA,17.1,22,7.51,NA,NA,NA,NA,NA,NA
NZS42 ,12/11/2012,12:35,,NA,Foggy and cool,NA,NA,NA,NA,NA,1.09,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,24,NA,NA,4125,6.85,NA,12.9,61.3,7.2,NA,NA,NA,NA,NA,NA
NZS42 ,1/23/2013,12:20,,NA,"Mostly cloudy and cold, light rain, no wind",NA,NA,NA,NA,NA,2.94,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,28,NA,NA,4248,9.6,NA,8.1,59.2,7.55,NA,NA,NA,NA,NA,NA
NZS42 ,2/22/2013,12:20,,NA,Partly cloudy and warm with a light breeze,NA,NA,NA,NA,NA,3.95,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,16,NA,NA,4656,8.4,NA,11.6,51.9,7.45,NA,NA,NA,NA,NA,NA
NZS42 ,3/25/2013,10:40,,NA,cloudy and cool w/ med. wind (10-12  mph),NA,NA,NA,NA,NA,4.17,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,12,NA,NA,6378,7.2,NA,15.9,124.5,7.6,NA,NA,NA,NA,NA,NA
NZS42 ,4/23/2013,13:10,,NA,"Mostly sunny, clear and warm with light winds (4-6 mph).",NA,NA,NA,NA,NA,3.39,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,24,NA,NA,8304,7.6,NA,19.8,40.3,7.66,NA,NA,NA,NA,NA,NA
NZS42 ,5/21/2013,11:40,,NA,Mostly sunny and cool with strong winds 25-27 mph,NA,NA,NA,NA,NA,1.95,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,24,NA,NA,5297,7.6,NA,20.4,54.2,7.76,NA,NA,NA,NA,NA,NA
NZS42 ,6/19/2013,11:30,,NA,mostly sunny and clear with medium wind (5-8 mph),NA,NA,NA,NA,NA,2.23,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,32,NA,NA,9841,7.7,NA,21.3,28.8,7.94,NA,NA,NA,NA,NA,NA
NZS42 ,7/18/2013,10:45,,NA,"Mostly sunny, clear, and cool with medium winds; microcystis present",NA,9.9,NA,NA,NA,2.17,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,36,NA,NA,12564,7.55,NA,21.9,26.7,7.82,NA,NA,NA,NA,NA,NA
NZS42 ,8/15/2013,10:10,,NA,"Mostly sunny, clear, and warm with light winds (6-9 mph) microcystis =1",NA,NA,NA,NA,NA,4.78,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,44,NA,NA,14087,8,NA,21.8,17.8,8,NA,NA,NA,NA,NA,NA
NZS42 ,9/26/2013,9:45,,NA,"sunny, cool, clear w/ med. wind (10-12 mph)",NA,NA,NA,NA,NA,1.87,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,52,NA,NA,15185,7.65,NA,19.8,20.9,7.9,NA,NA,NA,NA,NA,NA
NZS42 ,10/14/2013,10:10,,NA,"Mostly sunny, clear, and warm with light winds",NA,6,NA,NA,NA,1.67,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,44,NA,NA,17649,7.7,NA,17.6,46.1,7.71,NA,NA,NA,NA,NA,NA
NZS42 ,11/13/2013,12:15,,NA,partly cloudy and warm with light wind,NA,4,NA,NA,NA,1.23,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,52,NA,NA,12969,7.75,NA,15.4,26.9,7.62,NA,NA,NA,NA,NA,NA
NZS42 ,12/12/2013,11:05,,NA,"mostly sunny and cold, clear with light wind",NA,NA,NA,NA,NA,1.01,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2,40,NA,NA,12694,9.6,NA,8.7,21.2,7.78,NA,NA,NA,NA,NA,NA
NZS42 ,1/13/2014,12:35,,NA,"mostly sunny and clear, light wind",NA,6,NA,NA,NA,2.73,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,NA,NA,12886,10.2,NA,10.1,26.9,7.81,NA,NA,NA,NA,NA,NA
NZS42 ,2/11/2014,12:35,,NA,"partly cloudy and warm, med. Wind ",NA,7,NA,NA,NA,2.78,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,14,NA,NA,7426,8.1,NA,12.9,41.8,7.47,NA,NA,NA,NA,NA,NA
NZS42 ,3/11/2014,9:30,,NA,"Mostly sunny, clear, and warm with light winds (3-5 mph)",NA,NA,NA,NA,NA,2.2,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,24,NA,NA,3595,6.85,NA,16.1,53.2,7.4,NA,NA,NA,NA,NA,NA
NZS42 ,4/10/2014,10:10,,NA,Mostly sunny and warm with light winds (7-10 mph),NA,NA,NA,NA,NA,4.75,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,16,NA,NA,3845,7.75,NA,18.4,68.7,7.57,NA,NA,NA,NA,NA,NA
NZS42 ,5/12/2014,12:50,,NA,"mostly sunny, warm and clear with light winds (6-8 mph)",NA,NA,NA,NA,NA,2.27,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,24,NA,NA,7378,8,NA,19.7,57.3,7.9,NA,NA,NA,NA,NA,NA
NZS42 ,6/9/2014,11:55,,NA,"Mostly sunny, warm and clear with medium winds (9-10 mph)",NA,NA,NA,NA,NA,9.51,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,24,NA,NA,14992,7.5,NA,22.7,27.3,7.9,NA,NA,NA,NA,NA,NA
NZS42 ,7/8/2014,12:10,,NA,partly cloudy and cool with medium to strong winds (16-18 mph),NA,NA,NA,NA,NA,2.26,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,44,NA,NA,18578,7.45,NA,22.8,14.8,7.7,NA,NA,NA,NA,NA,NA
NZS42 ,8/20/2014,12:10,,NA,overcast and cool with strong winds ,NA,15,NA,NA,NA,2.7,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,42,NA,NA,19012,7.3,NA,21.7,19.9,7.9,NA,NA,NA,NA,NA,NA
NZS42 ,9/19/2014,12:20,,mc=0,"Mostly sunny, clear & warm with medium winds(15-16 mph)",NA,NA,NA,NA,NA,2.53,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,40,NA,NA,14956,6.75,NA,21.9,20.9,7.8,NA,NA,NA,NA,NA,NA
NZS42 ,10/6/2014,12:40,,NA,"Sunny, clear, and warm; MC=1",NA,NA,NA,NA,NA,1.73,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,28,NA,NA,18015,6.4,NA,22.1,26.8,7.7,NA,NA,NA,NA,NA,NA
NZS42 ,11/17/2014,11:50,,mc=1 (not present),Partly cloudy and cool with medium winds,NA,NA,NA,NA,NA,1.61,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,44,NA,NA,19024,7,NA,15.4,15.9,7.3,NA,NA,NA,NA,NA,NA
NZS42 ,12/18/2014,12:10,,NA,"Over cast, Cool winds (light)",NA,NA,NA,NA,NA,0.61,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,38,NA,NA,8986,7.05,NA,12.53,35.1,7.3,NA,NA,NA,NA,NA,NA
NZS42 ,1/20/2015,14:20,,NA,"clear, 60 degrees F, mild, calm",NA,NA,NA,NA,NA,1.74,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,25,NA,NA,8662,8.6,NA,11.91,41.1,7.55,NA,NA,NA,NA,NA,NA
NZS42 ,2/17/2015,13:30,,NA,partly cloudy and cool with med wind,NA,NA,NA,NA,NA,3.66,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,20,NA,NA,6779,7.8,NA,15,48,7.5,NA,NA,NA,NA,NA,NA
NZS42 ,3/17/2015,13:00,,NA,Partly cloudy and warm wth medium winds (11-13 mph),NA,NA,NA,NA,NA,6.76,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22,NA,NA,6410,7.9,NA,17.3,44.4,7.8,NA,NA,NA,NA,NA,NA
NZS42 ,4/14/2015,11:15,,NA,"sunny, cool, clear",NA,18,NA,NA,NA,1.58,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,24,NA,NA,8858,7.9,NA,17.4,34.4,7.7,NA,NA,NA,NA,NA,NA
NZS42 ,5/14/2015,12:00,,NA,overcast and cool with strong winds,NA,16,NA,NA,NA,3.12,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,28,NA,NA,11903,8,NA,18.9,31.1,7.8,NA,NA,NA,NA,NA,NA
NZS42 ,6/11/2015,10:35,,NA,"sunny, clear, and warm",NA,NA,NA,NA,NA,4.38,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,34,NA,NA,15306,6.95,NA,23.2,20,7.7,NA,NA,NA,NA,NA,NA
NZS42 ,7/13/2015,13:05,,NA,sunny and clear,NA,7.6,NA,NA,NA,6.06,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,24,NA,NA,20744,7.25,NA,22.4,29.3,7.7,NA,NA,NA,NA,NA,NA
NZS42 ,8/10/2015,12:20,,NA,Wind,NA,19,NA,NA,NA,2.95,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,28,1,NA,21257,6.7,NA,22.45,34.8,7.69,NA,NA,NA,NA,NA,NA
NZS42 ,9/23/2015,11:45,,NA,sunny and warm with light winds,NA,5,NA,NA,NA,1.45,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,38,1,NA,15662,6.9,NA,22,11.4,7.7,NA,NA,NA,NA,NA,NA
NZS42 ,10/22/2015,10:41,,NA,"clear, sunny, winds less than 5 mph",NA,NA,NA,NA,NA,1.03,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,56,1,NA,15857,6.7,NA,20,15.5,7.63,NA,NA,NA,NA,NA,NA
NZS42 ,11/5/2015,11:15,,NA,"sunny, 5-10 mph winds",60,NA,NA,NA,NA,1.45,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,40,1,NA,14056,6.65,NA,17.02,20.5,7.45,NA,NA,NA,NA,NA,NA
NZS42 ,12/7/2015,13:00,,NA,mostly cloudy and cool with light winds (7-8 mph),NA,NA,NA,NA,NA,1.77,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,40,1,NA,17872,8.7,NA,10.7,17.9,7.5,NA,NA,NA,NA,NA,NA
NZS42 ,1/7/2016,13:50,,NA,"partly sunny, overcast ~52 F,",NA,3,NA,NA,NA,2.95,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,28,1,NA,10467,9.8,NA,8.92,34.2,7.67,NA,NA,NA,NA,NA,NA
NZS42 ,2/4/2016,11:33,,NA,sunny ~55 F,NA,13,NA,NA,NA,1.96,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,20,1,NA,2013,8.75,NA,11.07,46.7,7.43,NA,NA,NA,NA,NA,NA
NZS42 ,3/7/2016,13:32,,NA,"cloudy, ~55 Fm wind ~5 mph",NA,NA,NA,NA,NA,2.62,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,24,1,NA,6679,9,NA,15.69,57.4,7.54,NA,NA,NA,NA,NA,NA
NZS42 ,4/18/2016,12:55,,NA,"winds @ 3-4 mph, sunny, partly cloudy, warm",NA,NA,NA,NA,NA,8,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,16,1,NA,2628,7.5,NA,19.98,72.8,7.65,NA,NA,NA,NA,NA,NA
NZS42 ,5/16/2016,11:15,,NA,"sunny, clear, warm, winds ~ 11 mph",NA,NA,NA,NA,NA,2.2,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,28,1,NA,6553,7.8,NA,20.47,40.9,7.79,NA,NA,NA,NA,NA,NA
NZS42 ,6/14/2016,11:20,,NA,partly cloudy + warm,NA,NA,NA,NA,NA,3.34,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,24,1,NA,8887,8.1,NA,20.5,32.5,7.9,NA,NA,NA,NA,NA,NA
NZS42 ,7/14/2016,12:00,,NA,"sunny, ~86F, wind ~ 9 mph",NA,NA,NA,NA,NA,4.32,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,56,1,NA,12294,7.91,NA,22.73,19.1,7.82,NA,NA,NA,NA,NA,NA
NZS42 ,8/11/2016,9:55,,NA,"sunny, clear, ~73 deg F, winds~15 mph",NA,NA,NA,NA,NA,2.29,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,48,1,NA,13368,7.86,NA,21.24,15.9,7.8,NA,NA,NA,NA,NA,NA
NZS42 ,9/13/2016,12:20,,NA,"partly cloudy, cool 73F, winds ~7 mph",NA,NA,NA,NA,NA,2.49,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,40,1,NA,15278,8.21,NA,19.58,30.1,7.74,NA,NA,NA,NA,NA,NA
NZS42 ,10/25/2016,10:50,,NA,"overcast, cool, <10mph wind, no rain",65,NA,NA,NA,NA,1.34,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,36,1,NA,12432,7.38,NA,17.47,32.5,7.51,NA,NA,NA,NA,NA,NA
NZS42 ,11/8/2016,11:15,,NA,"Sunny, no waves",72.9,4.7,NA,NA,NA,2.22,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,48,1,NA,11920,6.25,NA,17.1,19.3,7.31,NA,NA,NA,NA,NA,NA
NZS42 ,12/12/2016,13:30,,NA,"Overcast, no waves, no rain",56.1,6.5,NA,NA,NA,4.14,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,40,1,NA,12864,9.26,NA,11.1,27.2,7.53,NA,NA,NA,NA,NA,NA
NZS42,1/10/2017,12:45,,NA,"Sky overcast, wave scale 1, rain yes",52.5,5.8,NA,NA,NA,1.94,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,16,1,NA,2083,9.75,NA,9.76,107.5,7.51,2119,9.68,NA,9.75,117.6,7.51
NZS42,2/9/2017,12:45,,NA,"Overcast, ripples to small waves with no white caps, medium rain",55.9,20.8,NA,NA,NA,2.89,5.36,NA,NA,0.09,NA,21,NA,135,0.43,4.9,7,0.4,NA,0.1,0.3,16.4,400,184,16,0.8,19.8,20,1,NA,711,8.53,NA,12.78,138.1,7.4,713,8.47,NA,12.78,160.5,7.4
NZS42,3/9/2017,12:05,,NA,"Sky partly cloudy, no waves, no rain",67.5,6.3,NA,NA,NA,6.76,3.5,NA,NA,0.09,NA,22,NA,201,0.34,5.6,5.2,0.5,NA,0.09,0.18,16.6,552,63,6,0.8,26.5,20,1,NA,1004,8.83,NA,12.65,66.3,7.45,1027,8.7,NA,12.58,68.7,7.44
NZS42,4/6/2017,12:10,,NA,"Cloudy, ripples to small,  no rain",56.7,3,NA,NA,NA,10.2,4.07,NA,NA,0.11,NA,23,NA,275,0.42,7.6,8.3,0.7,NA,0.1,0.19,13,684,48,12,0.9,15.2,28,1,NA,1252,7.59,NA,16.59,51.6,7.45,1245,7.54,NA,16.53,68.2,7.45
NZS42,5/23/2017,13:10,,NA,"Sunny, Ripples to small waves with no white caps",80.2,15,NA,NA,NA,6.01,4.62,NA,NA,0.1,NA,18,NA,216,0.31,5.9,6.3,0.6,NA,0.09,0.19,13.6,535,56,14,0.6,16.5,20,1,NA,964,7.55,NA,22.08,59,7.64,960,7.38,NA,21.5,62,7.61
NZS42,6/20/2017,10:20,,NA,"Sunny, Ripples to small waves with no white caps",81.1,8.2,NA,NA,NA,5.01,4.92,NA,NA,0.05,NA,19,NA,258,0.51,6.1,6.8,0.6,NA,0.15,0.29,12.8,635,115,15,0.9,15.8,116,1,NA,1160,7.01,NA,23.88,88.1,7.63,1162,6.97,NA,23.84,128,7.63
NZS42,8/17/2017,12:50,,NA,"Sunny, ripples to small waves, no rain",78.3,7.8,NA,NA,NA,3.64,0.94,NA,NA,0.05,NA,73,NA,2192,0.52,2.9,3,0.2,NA,0.16,0.17,9.8,5620,38,8,0.4,19.6,40,1,NA,9128,7.79,NA,22.15,24,8.02,9355,7.63,NA,21.74,29.1,7.99
NZS42,9/18/2017,14:50,,microcystis present in zoo tow but not visible on surface,"Partly cloudy, ripples to small waves, no rain",70.2,22.7,NA,NA,NA,3.17,1.7,NA,NA,0.07,NA,65,NA,2580,0.37,2.1,2.2,0.2,NA,0.12,0.15,11.8,4868,48,7,0.4,13.1,40,2,NA,8464,7.72,NA,21.4,30.2,7.62,8471,7.66,NA,21.37,37.7,7.61
NZS42,10/13/2017,12:45,,smokey,"Overcast, ripples to small waves w/ no white caps",70,3.1,NA,NA,NA,1.46,ND,NA,NA,0.12,NA,70,NA,2643,0.5,3.3,3.4,0.4,NA,0.12,0.13,12.5,5480,33,5,0.6,13.8,36,1,NA,9376,7.58,NA,17.26,33.7,7.51,9427,7.54,NA,17.24,45.5,7.51
NZS42,11/16/2017,13:20,,NA,"Overcast, light rain, with ripples to small waves",52.3,16.5,NA,NA,NA,1.48,0.51,NA,NA,0.2,NA,96,NA,3689,0.39,1.3,1.4,0.3,NA,0.08,0.11,12.9,7420,28,5,0.6,16.5,40,1,NA,12292,7.81,NA,14.91,26.1,7.46,12313,7.75,NA,14.9,35.5,7.45
NZS42,12/14/2017,13:30,,NA,"Sunny, Ripples to small waves with no white caps",58,5.1,NA,NA,NA,1.12,1.08,NA,NA,0.26,NA,103,NA,3966,0.53,3.8,3.9,0.5,NA,0.09,0.13,12.5,7660,32,6,0.8,18.3,40,1,NA,13009,8.56,NA,10.5,25.1,7.56,13289,8.46,NA,10.28,45.4,7.53
NZS42 ,1/11/2018,12:20,,water was visibly yellow/brown with high turbidity/fluoresence values,"Cloudy, no waves/flat",57.7,1.6,NA,NA,NA,1.86,0.9,NA,NA,0.27,NA,73,NA,2300,0.94,7.2,7.3,0.9,NA,0.13,0.2,11.2,4800,32,9,1.2,27.2,32,1,NA,8281,7.73,NA,10.7,32.5,7.38,8290,7.62,NA,10.48,80.3,7.38
NZS42 ,2/12/2018,13:35,,NA,"Partly cloudy, ripples to small waves w/ no white caps",59,4.3,NA,NA,NA,1.91,3.63,NA,NA,0.21,NA,54,NA,1700,0.75,5.1,5.4,0.6,NA,0.07,0.16,14.9,3342,50,10,0.9,18.6,28,1,NA,5915,8.15,NA,13.06,46.8,7.45,6380,8.1,NA,12.8,44,7.43
NZS42 ,3/15/2018,14:35,,NA,"Cloudy, ripples to small waves with no white caps, and medium rain",50,17.7,NA,NA,NA,4.93,4.31,NA,NA,0.16,NA,37,NA,875,0.92,4.8,5.1,0.5,NA,0.07,0.15,15,1926,55,8,0.7,21.4,28,1,NA,3391,8.78,NA,13.28,53.3,7.73,4201,8.71,NA,13.18,68.4,7.68
NZS42 ,4/12/2018,13:30,,Water appeared yellow at station.,"Partly cloudy, Ripples to small waves with no white caps, No rain",59.2,19.2,NA,NA,NA,2.76,3.94,NA,NA,0.29,NA,45,NA,825,1.37,11.6,12.3,0.7,NA,0.07,0.25,12.2,1891,55,7,1.4,16,28,1,NA,3298,6.9,NA,16.8,53.6,7.49,3308,6.69,NA,16.47,87.3,7.46
NZS42 ,5/11/2018,12:30,,"high flourescence values, discolored water, clogged filters, which could be possible phyto bloom","Sunny, no waves/flat and no rain",73.4,14.7,NA,NA,NA,9.18,3.02,NA,NA,0.08,NA,27,NA,510,0.75,7.1,7.9,0.7,NA,0.12,0.23,12.8,1160,73,12,0.9,20.3,20,1,NA,2071,7.98,NA,20.1,80.6,7.7,2075,7.74,NA,19.1,98.6,7.68
NZS42 ,6/11/2018,14:30,,NA,"Sunny, no waves/flat",80.6,11.6,NA,NA,NA,3.17,1.44,NA,NA,0.08,NA,51,NA,1700,0.82,4.9,5.1,0.4,NA,0.18,0.21,12.4,3360,39,7,0.6,18,32,1,NA,5978,7.91,NA,21.28,39.2,7.8,6319,7.84,NA,20.56,58.5,7.75
NZS42 ,7/11/2018,15:05,,"Microcystis present in zoo nets, but not on surface","Sunny skies, Ripples to small waves with no white caps, No rain",82.2,12,NA,NA,NA,4.91,0.82,NA,NA,0.05,NA,93,NA,3600,0.59,3,3.2,0.3,NA,0.15,0.17,11.4,7060,32,5,0.5,14.6,44,2,NA,11657,7.84,NA,22.78,24.2,7.78,12000,7.64,NA,22.3,35.1,7.74
