DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0322B0402,3/17/2022 9:05,Total Kjeldahl Nitrogen,TKN,0.192,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0322B0402,3/17/2022 9:05,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Chloride,16887-00-6,6.3,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Chlorophyll a,479-61-8,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Nitrate + Nitrite,NO3+NO2,0.213,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Organic Carbon,7440-44-0,2.7,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Organic Carbon,7440-44-0,2.6,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",Duplicate,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Total Organic Carbon,7440-44-0,2.8,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",Duplicate,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Total Organic Carbon,7440-44-0,2.9,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved Organic Nitrogen,ON,0.16,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Pheophytin a,0,0.51,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Total Phosphorus,7723-14-0,0.048,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Total Kjeldahl Nitrogen,TKN,0.188,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0422B0526,4/28/2022 10:19,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample not validated; difference between parent (CF0422B0526) and duplicate (CF0422B0528) samples for Total Phosphorus (EPA 365.4) exceeded the Relative Percent Difference standard.
*This appears to be due to a transcription error. Waiting for response from analytical lab
All other analytes were validated",,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved Chloride,16887-00-6,5.61,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Chlorophyll a,479-61-8,0.58,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved Nitrate + Nitrite,NO3+NO2,0.229,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved Organic Carbon,7440-44-0,2.4,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Total Organic Carbon,7440-44-0,2.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved Organic Nitrogen,ON,0.12,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Pheophytin a,0,0.53,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Total Phosphorus,7723-14-0,0.043,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Total Kjeldahl Nitrogen,TKN,<0.1,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0622B0676,6/10/2022 8:56,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Chloride,16887-00-6,3.89,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Chlorophyll a,479-61-8,0.74,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Nitrate + Nitrite,NO3+NO2,0.1,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Nitrate + Nitrite,NO3+NO2,0.099,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Total Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved Organic Nitrogen,ON,0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Pheophytin a,0,0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Total Phosphorus,7723-14-0,0.033,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Total Kjeldahl Nitrogen,TKN,0.141,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0722B0814,7/28/2022 9:27,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved Chloride,16887-00-6,5.1,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Chlorophyll a,479-61-8,0.81,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved Nitrate + Nitrite,NO3+NO2,0.114,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Total Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved Organic Nitrogen,ON,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Pheophytin a,0,0.64,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Total Phosphorus,7723-14-0,0.036,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Total Kjeldahl Nitrogen,TKN,0.176,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF0822B0897,8/18/2022 9:14,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved Chloride,16887-00-6,4.2,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Chlorophyll a,479-61-8,0.6,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved Nitrate + Nitrite,NO3+NO2,0.116,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Total Organic Carbon,7440-44-0,2,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved Organic Nitrogen,ON,0.11,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Pheophytin a,0,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Total Phosphorus,7723-14-0,0.033,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Total Kjeldahl Nitrogen,TKN,0.122,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Steamboat Slough,Steamboat Slough,B9S81131386,CF0922B0976,9/20/2022 9:01,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved Chloride,16887-00-6,5.23,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Chlorophyll a,479-61-8,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved Nitrate + Nitrite,NO3+NO2,0.233,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved Organic Carbon,7440-44-0,2,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Total Organic Carbon,7440-44-0,2.1,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved Organic Nitrogen,ON,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Pheophytin a,0,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Total Phosphorus,7723-14-0,0.032,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Total Kjeldahl Nitrogen,TKN,<0.1,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1022B1163,10/20/2022 8:45,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Dissolved Chloride,16887-00-6,6.86,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Chlorophyll a,479-61-8,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Dissolved Nitrate + Nitrite,NO3+NO2,0.284,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Dissolved Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Total Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Dissolved Organic Nitrogen,ON,0.12,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Pheophytin a,0,<0.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Total Phosphorus,7723-14-0,0.083,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3000 - Public, Review Status Unknown",Steamboat Slough,Steamboat Slough,B9S81131386,CF1122B1229,11/17/2022 10:30,Total Kjeldahl Nitrogen,TKN,0.181,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
